AgtId,name,iso_code,gwno,id,entity,region.name,region_geo,central_longitude,central_latitude,search_pax
1219,Croatia,HRV,344.0,38.0,False,Europe and Eurasia,Europe,15.43562,45.11868,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=38&match_any_issues=True&name=&text=&signed_after=&signed_before=
239,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
254,Guatemala,GTM,90.0,56.0,False,Americas,Americas,-90.364,15.69724,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=56&match_any_issues=True&name=&text=&signed_after=&signed_before=
284,Guatemala,GTM,90.0,56.0,False,Americas,Americas,-90.364,15.69724,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=56&match_any_issues=True&name=&text=&signed_after=&signed_before=
75,Somalia,SOM,520.0,124.0,False,Africa (excl MENA),Africa,46.20311,4.404616,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=124&match_any_issues=True&name=&text=&signed_after=&signed_before=
944,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
516,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
1246,Israel,ISR,666.0,67.0,False,Middle East and North Africa,Asia,34.97922,31.97771,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=67&match_any_issues=True&name=&text=&signed_after=&signed_before=
500,Israel,ISR,666.0,67.0,False,Middle East and North Africa,Asia,34.97922,31.97771,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=67&match_any_issues=True&name=&text=&signed_after=&signed_before=
488,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
428,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
277,Israel,ISR,666.0,67.0,False,Middle East and North Africa,Asia,34.97922,31.97771,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=67&match_any_issues=True&name=&text=&signed_after=&signed_before=
1124,Colombia,COL,100.0,32.0,False,Americas,Americas,-73.0758,3.901116,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=32&match_any_issues=True&name=&text=&signed_after=&signed_before=
3,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
598,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
406,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
1210,Bosnia and Herzegovina,BIH,346.0,20.0,False,Europe and Eurasia,Europe,17.78525,44.16825,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=20&match_any_issues=True&name=&text=&signed_after=&signed_before=
219,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
430,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
549,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
945,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
276,Bosnia and Herzegovina,BIH,346.0,20.0,False,Europe and Eurasia,Europe,17.78525,44.16825,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=20&match_any_issues=True&name=&text=&signed_after=&signed_before=
443,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
429,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
514,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
1038,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
946,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
947,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
550,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
43,Moldova,MDA,359.0,87.0,False,Europe and Eurasia,Europe,28.46371,47.20103,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=87&match_any_issues=True&name=&text=&signed_after=&signed_before=
454,Moldova,MDA,359.0,87.0,False,Europe and Eurasia,Europe,28.46371,47.20103,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=87&match_any_issues=True&name=&text=&signed_after=&signed_before=
481,Russia,RUS,365.0,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=115&match_any_issues=True&name=&text=&signed_after=&signed_before=
1855,Ethiopia,ETH,530.0,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=49&match_any_issues=True&name=&text=&signed_after=&signed_before=
515,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
555,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
558,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
1315,Liberia,LBR,450.0,76.0,False,Africa (excl MENA),Africa,-9.31039,6.447343,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=76&match_any_issues=True&name=&text=&signed_after=&signed_before=
519,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
921,Nicaragua,NIC,93.0,100.0,False,Americas,Americas,-85.0062,12.93446,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=100&match_any_issues=True&name=&text=&signed_after=&signed_before=
1122,Colombia,COL,100.0,32.0,False,Americas,Americas,-73.0758,3.901116,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=32&match_any_issues=True&name=&text=&signed_after=&signed_before=
9,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
1260,Ireland,IRL,205.0,65.0,False,Europe and Eurasia,Europe,-8.14601,53.17588,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=65&match_any_issues=True&name=&text=&signed_after=&signed_before=
388,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
1285,Russia,RUS,365.0,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=115&match_any_issues=True&name=&text=&signed_after=&signed_before=
211,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
435,Tajikistan,TJK,702.0,132.0,False,Europe and Eurasia,Asia,71.0,39.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=132&match_any_issues=True&name=&text=&signed_after=&signed_before=
244,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
560,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
339,Morocco,MAR,600.0,90.0,False,Middle East and North Africa,Africa,-5.0,32.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=90&match_any_issues=True&name=&text=&signed_after=&signed_before=
1839,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
1212,Bosnia and Herzegovina,BIH,346.0,20.0,False,Europe and Eurasia,Europe,17.78525,44.16825,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=20&match_any_issues=True&name=&text=&signed_after=&signed_before=
546,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
129,Ireland,IRL,205.0,65.0,False,Europe and Eurasia,Europe,-8.14601,53.17588,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=65&match_any_issues=True&name=&text=&signed_after=&signed_before=
340,Morocco,MAR,600.0,90.0,False,Middle East and North Africa,Africa,-5.0,32.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=90&match_any_issues=True&name=&text=&signed_after=&signed_before=
948,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
242,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
400,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
188,Morocco,MAR,600.0,90.0,False,Middle East and North Africa,Africa,-5.0,32.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=90&match_any_issues=True&name=&text=&signed_after=&signed_before=
1039,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
1703,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
1220,Croatia,HRV,344.0,38.0,False,Europe and Eurasia,Europe,15.43562,45.11868,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=38&match_any_issues=True&name=&text=&signed_after=&signed_before=
561,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
949,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
374,Sierra Leone,SLE,451.0,121.0,False,Africa (excl MENA),Africa,-11.792,8.558038,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=121&match_any_issues=True&name=&text=&signed_after=&signed_before=
330,Sierra Leone,SLE,451.0,121.0,False,Africa (excl MENA),Africa,-11.792,8.558038,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=121&match_any_issues=True&name=&text=&signed_after=&signed_before=
1034,Colombia,COL,100.0,32.0,False,Americas,Americas,-73.0758,3.901116,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=32&match_any_issues=True&name=&text=&signed_after=&signed_before=
403,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
342,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
522,Niger,NER,436.0,101.0,False,Africa (excl MENA),Africa,9.401673,17.42088,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=101&match_any_issues=True&name=&text=&signed_after=&signed_before=
315,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
238,Bangladesh,BGD,771.0,17.0,False,Asia and Pacific,Asia,90.28845,23.80467,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=17&match_any_issues=True&name=&text=&signed_after=&signed_before=
1037,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
1036,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
1035,Comoros,COM,581.0,33.0,False,Africa (excl MENA),Africa,43.35422,-11.6626,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=33&match_any_issues=True&name=&text=&signed_after=&signed_before=
525,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
317,Somalia,SOM,520.0,124.0,False,Africa (excl MENA),Africa,46.20311,4.404616,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=124&match_any_issues=True&name=&text=&signed_after=&signed_before=
1,Angola,AGO,540.0,9.0,False,Africa (excl MENA),Africa,17.54534,-12.2937,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=9&match_any_issues=True&name=&text=&signed_after=&signed_before=
1251,Ireland,IRL,205.0,65.0,False,Europe and Eurasia,Europe,-8.14601,53.17588,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=65&match_any_issues=True&name=&text=&signed_after=&signed_before=
17,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
926,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
437,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
925,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
297,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
950,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
171,Colombia,COL,100.0,32.0,False,Americas,Americas,-73.0758,3.901116,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=32&match_any_issues=True&name=&text=&signed_after=&signed_before=
32,Iraq,IRQ,645.0,64.0,False,Middle East and North Africa,Asia,43.77717,33.03897,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=64&match_any_issues=True&name=&text=&signed_after=&signed_before=
464,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
298,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
654,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
335,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
932,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
933,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
1782,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
556,Ireland,IRL,205.0,65.0,False,Europe and Eurasia,Europe,-8.14601,53.17588,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=65&match_any_issues=True&name=&text=&signed_after=&signed_before=
1287,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=21&match_any_issues=True&name=&text=&signed_after=&signed_before=
951,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
18,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
1221,Kosovo,,347.0,71.0,False,Europe and Eurasia,Europe,20.89157,42.58151,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=71&match_any_issues=True&name=&text=&signed_after=&signed_before=
499,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
557,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
19,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
20,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
2526,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
380,Burundi,BDI,516.0,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=22&match_any_issues=True&name=&text=&signed_after=&signed_before=
599,Eritrea,ERI,531.0,48.0,False,Africa (excl MENA),Africa,38.86067,15.3628,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=48&match_any_issues=True&name=&text=&signed_after=&signed_before=
156,Colombia,COL,100.0,32.0,False,Americas,Americas,-73.0758,3.901116,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=32&match_any_issues=True&name=&text=&signed_after=&signed_before=
21,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
1040,Guinea-Bissau,GNB,404.0,58.0,False,Africa (excl MENA),Africa,-14.985,12.01013,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=58&match_any_issues=True&name=&text=&signed_after=&signed_before=
150,Colombia,COL,100.0,32.0,False,Americas,Americas,-73.0758,3.901116,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=32&match_any_issues=True&name=&text=&signed_after=&signed_before=
1521,Niger,NER,436.0,101.0,False,Africa (excl MENA),Africa,9.401673,17.42088,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=101&match_any_issues=True&name=&text=&signed_after=&signed_before=
314,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
329,Guinea-Bissau,GNB,404.0,58.0,False,Africa (excl MENA),Africa,-14.985,12.01013,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=58&match_any_issues=True&name=&text=&signed_after=&signed_before=
323,Guinea-Bissau,GNB,404.0,58.0,False,Africa (excl MENA),Africa,-14.985,12.01013,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=58&match_any_issues=True&name=&text=&signed_after=&signed_before=
390,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
22,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
70,Spain,ESP,230.0,128.0,False,Europe and Eurasia,Europe,-3.64606,40.22795,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=128&match_any_issues=True&name=&text=&signed_after=&signed_before=
952,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
1443,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
23,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
1145,Colombia,COL,100.0,32.0,False,Americas,Americas,-73.0758,3.901116,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=32&match_any_issues=True&name=&text=&signed_after=&signed_before=
527,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
307,Georgia,GEO,372.0,55.0,False,Europe and Eurasia,Asia,45.0,42.5,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=55&match_any_issues=True&name=&text=&signed_after=&signed_before=
927,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
592,Israel,ISR,666.0,67.0,False,Middle East and North Africa,Asia,34.97922,31.97771,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=67&match_any_issues=True&name=&text=&signed_after=&signed_before=
655,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
141,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
143,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
212,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
625,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
626,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
923,Ecuador,ECU,130.0,46.0,False,Americas,Americas,-78.7752,-1.42884,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=46&match_any_issues=True&name=&text=&signed_after=&signed_before=
